data_type,timestamp,value
fatigureRatio1,1592897311976,2.8916086756322987
fatigueRatio2,1592897311976,0.49465150477569253
betaAverage,1592897311977,0.14660231487397396
alphaAverage,1592897311977,0.28362231878325356
thetaAverage,1592897311977,0.14300812371888538
engagementLevel,1592897311977,0.6599008545268886
fatigureRatio1,1592897311977,2.9101207772120783
fatigueRatio2,1592897311977,0.50422027551426
betaAverage,1592897312100,0.14660231487397396
alphaAverage,1592897312101,0.27336892051440354
thetaAverage,1592897312101,0.14300812371888538
engagementLevel,1592897312101,0.67928823412101
fatigureRatio1,1592897312101,2.840180556434089
fatigueRatio2,1592897312101,0.5231323423664411
betaAverage,1592897312102,0.13711715023048812
alphaAverage,1592897312102,0.27336892051440354
thetaAverage,1592897312102,0.14300812371888538
engagementLevel,1592897312102,0.6445909297396728
fatigureRatio1,1592897312103,3.0366518231554314
fatigueRatio2,1592897312103,0.5231323423664411
betaAverage,1592897312106,0.13711715023048812
alphaAverage,1592897312106,0.27336892051440354
thetaAverage,1592897312106,0.1484612415268798
engagementLevel,1592897312106,0.6500440475476672
fatigureRatio1,1592897312106,3.076421595199468
fatigueRatio2,1592897312106,0.543080176223096
betaAverage,1592897312170,0.13711715023048812
alphaAverage,1592897312170,0.2621076284400839
thetaAverage,1592897312170,0.1484612415268798
engagementLevel,1592897312170,0.6715942424491792
fatigureRatio1,1592897312170,2.9942926123888576
fatigueRatio2,1592897312170,0.5664132799584545
betaAverage,1592897312171,0.1252263104780766
alphaAverage,1592897312171,0.2621076284400839
thetaAverage,1592897312171,0.1484612415268798
engagementLevel,1592897312171,0.6262279941519471
fatigureRatio1,1592897312171,3.2786150801659373
fatigueRatio2,1592897312171,0.5664132799584545
betaAverage,1592897312172,0.1252263104780766
alphaAverage,1592897312172,0.2621076284400839
thetaAverage,1592897312172,0.15455936285732125
engagementLevel,1592897312172,0.6323261154823885
fatigureRatio1,1592897312172,3.327311886030141
fatigueRatio2,1592897312172,0.5896789947594085
betaAverage,1592897312249,0.1252263104780766
alphaAverage,1592897312249,0.24935236600335117
thetaAverage,1592897312249,0.15455936285732125
engagementLevel,1592897312249,0.65676558806873
fatigureRatio1,1592897312249,3.2254541982324496
fatigueRatio2,1592897312249,0.6198431774866097
betaAverage,1592897312250,0.1146922700917859
alphaAverage,1592897312250,0.24935236600335117
thetaAverage,1592897312250,0.15455936285732125
engagementLevel,1592897312250,0.6145199877757328
fatigureRatio1,1592897312250,3.5216996623872734
fatigueRatio2,1592897312250,0.6198431774866097
betaAverage,1592897312251,0.1146922700917859
alphaAverage,1592897312251,0.24935236600335117
thetaAverage,1592897312251,0.15543701706300944
engagementLevel,1592897312251,0.6153976419814211
fatigureRatio1,1592897312251,3.529351914844966
fatigueRatio2,1592897312251,0.6233629123090833
betaAverage,1592897312357,0.1146922700917859
alphaAverage,1592897312357,0.2353657852863604
thetaAverage,1592897312357,0.15543701706300944
engagementLevel,1592897312357,0.6427307413919057
fatigureRatio1,1592897312357,3.4074031496335215
fatigueRatio2,1592897312357,0.6604061710749303
betaAverage,1592897312358,0.10802841918145711
alphaAverage,1592897312358,0.2353657852863604
thetaAverage,1592897312358,0.15543701706300944
engagementLevel,1592897312358,0.6144179987295806
fatigureRatio1,1592897312358,3.6175925308407217
fatigueRatio2,1592897312358,0.6604061710749303
betaAverage,1592897312359,0.10802841918145711
alphaAverage,1592897312359,0.2353657852863604
thetaAverage,1592897312359,0.1508222031887047
engagementLevel,1592897312359,0.6098031848552758
fatigureRatio1,1592897312359,3.5748740137202115
fatigueRatio2,1592897312359,0.6407991841516183
betaAverage,1592897312445,0.10802841918145711
alphaAverage,1592897312445,0.22659186071411647
thetaAverage,1592897312445,0.1508222031887047
engagementLevel,1592897312446,0.627575511277529
fatigureRatio1,1592897312446,3.4936553433117683
fatigueRatio2,1592897312446,0.6656117422460824
betaAverage,1592897312446,0.10426324345367464
alphaAverage,1592897312446,0.22659186071411647
thetaAverage,1592897312446,0.1508222031887047
engagementLevel,1592897312446,0.6109589579912974
fatigureRatio1,1592897312446,3.619818944827959
fatigueRatio2,1592897312446,0.6656117422460824
betaAverage,1592897312447,0.10426324345367464
alphaAverage,1592897312447,0.22659186071411647
thetaAverage,1592897312447,0.14485685473822352
engagementLevel,1592897312447,0.6049936095408162
fatigureRatio1,1592897312447,3.5626046452063322
fatigueRatio2,1592897312447,0.6392853400898838
betaAverage,1592897312593,0.10426324345367464
alphaAverage,1592897312593,0.21875742030836665
thetaAverage,1592897312593,0.14485685473822352
engagementLevel,1592897312593,0.6214726573322669
fatigureRatio1,1592897312593,3.487463683288811
fatigueRatio2,1592897312593,0.6621803024282751
betaAverage,1592897312594,0.1017482531352998
alphaAverage,1592897312594,0.21875742030836665
thetaAverage,1592897312595,0.14485685473822352
engagementLevel,1592897312595,0.6099759487185447
fatigureRatio1,1592897312595,3.573666022187859
fatigueRatio2,1592897312595,0.6621803024282751
betaAverage,1592897312599,0.1017482531352998
alphaAverage,1592897312599,0.21875742030836665
thetaAverage,1592897312599,0.14295817230544194
engagementLevel,1592897312599,0.6080772662857631
fatigureRatio1,1592897312599,3.555005432209407
fatigueRatio2,1592897312599,0.6535009057243593
betaAverage,1592897312663,0.1017482531352998
alphaAverage,1592897312663,0.20725135094933106
thetaAverage,1592897312663,0.14295817230544194
engagementLevel,1592897312663,0.633899498715301
fatigureRatio1,1592897312664,3.441921728023003
fatigueRatio2,1592897312664,0.6897816185545272
betaAverage,1592897312664,0.1006108007526411
alphaAverage,1592897312664,0.20725135094933106
thetaAverage,1592897312664,0.14295817230544194
engagementLevel,1592897312664,0.6284112238382085
fatigureRatio1,1592897312665,3.4808342706245656
fatigueRatio2,1592897312665,0.6897816185545272
betaAverage,1592897312665,0.1006108007526411
alphaAverage,1592897312665,0.20725135094933106
thetaAverage,1592897312665,0.14806071323446063
engagementLevel,1592897312665,0.6335137647672272
fatigureRatio1,1592897312665,3.531549908417407
fatigueRatio2,1592897312666,0.7144016796814927
betaAverage,1592897312786,0.1006108007526411
alphaAverage,1592897312787,0.1899588082847417
thetaAverage,1592897312787,0.14806071323446063
engagementLevel,1592897312787,0.6777060698310813
fatigureRatio1,1592897312787,3.3596742992856967
fatigueRatio2,1592897312787,0.7794358922936742
betaAverage,1592897312788,0.10098177502858757
alphaAverage,1592897312788,0.1899588082847417
thetaAverage,1592897312788,0.14806071323446063
engagementLevel,1592897312788,0.6796589894103111
fatigureRatio1,1592897312788,3.3473319460220443
fatigueRatio2,1592897312788,0.7794358922936742
betaAverage,1592897312789,0.10098177502858757
alphaAverage,1592897312789,0.1899588082847417
thetaAverage,1592897312789,0.15899614248765573
engagementLevel,1592897312789,0.6905944186635062
fatigureRatio1,1592897312790,3.455623063405348
fatigueRatio2,1592897312790,0.8370032636197948
betaAverage,1592897312849,0.10098177502858757
alphaAverage,1592897312849,0.17297850583045501
thetaAverage,1592897312849,0.15899614248765573
engagementLevel,1592897312849,0.7427783560279029
fatigureRatio1,1592897312849,3.2874709146688095
fatigueRatio2,1592897312849,0.9191670475145386
betaAverage,1592897312850,0.10170348141721212
alphaAverage,1592897312850,0.17297850583045501
thetaAverage,1592897312850,0.15899614248765573
engagementLevel,1592897312850,0.7469505876306658
fatigureRatio1,1592897312850,3.2641424235643512
fatigueRatio2,1592897312850,0.9191670475145386
betaAverage,1592897312851,0.10170348141721212
alphaAverage,1592897312851,0.17297850583045501
thetaAverage,1592897312851,0.17154415211421628
engagementLevel,1592897312851,0.7594985972572263
fatigureRatio1,1592897312851,3.3875207922465953
fatigueRatio2,1592897312851,0.9917079078157571
betaAverage,1592897312990,0.10170348141721212
alphaAverage,1592897312990,0.17059031148480075
thetaAverage,1592897312990,0.17154415211421628
engagementLevel,1592897312990,0.7677297181759425
fatigureRatio1,1592897312990,3.3640388591566417
fatigueRatio2,1592897312990,1.0055914114999462
betaAverage,1592897312991,0.1015298927450268
alphaAverage,1592897312992,0.17059031148480075
thetaAverage,1592897312992,0.17154415211421628
engagementLevel,1592897312992,0.7667121417926507
fatigureRatio1,1592897312992,3.369790456276983
fatigueRatio2,1592897312992,1.0055914114999462
betaAverage,1592897312993,0.1015298927450268
alphaAverage,1592897312993,0.17059031148480075
thetaAverage,1592897312993,0.17491682631072664
engagementLevel,1592897312993,0.7700848159891611
fatigureRatio1,1592897312993,3.4030089903000635
fatigueRatio2,1592897312993,1.0253620196145277
betaAverage,1592897313049,0.1015298927450268
alphaAverage,1592897313049,0.1668764783666238
thetaAverage,1592897313049,0.17491682631072664
engagementLevel,1592897313049,0.7833302692284754
fatigureRatio1,1592897313049,3.366430274241498
fatigueRatio2,1592897313049,1.0481814334938107
betaAverage,1592897313050,0.10155609389570663
alphaAverage,1592897313050,0.1668764783666238
thetaAverage,1592897313050,0.17491682631072664
engagementLevel,1592897313050,0.7834872784782887
fatigureRatio1,1592897313050,3.365561745889481
fatigueRatio2,1592897313050,1.0481814334938107
betaAverage,1592897313051,0.10155609389570663
alphaAverage,1592897313051,0.1668764783666238
thetaAverage,1592897313051,0.17750781238050486
engagementLevel,1592897313051,0.7860782645480668
fatigureRatio1,1592897313051,3.3910746025816554
fatigueRatio2,1592897313051,1.0637078042270538
betaAverage,1592897313204,0.10155609389570663
alphaAverage,1592897313204,0.1677267559802938
thetaAverage,1592897313205,0.17750781238050486
engagementLevel,1592897313205,0.7829931644470437
fatigureRatio1,1592897313205,3.399447094876832
fatigueRatio2,1592897313205,1.058315421073071
betaAverage,1592897313206,0.10147707286804399
alphaAverage,1592897313206,0.1677267559802938
thetaAverage,1592897313206,0.17750781238050486
engagementLevel,1592897313207,0.7825220349173464
fatigureRatio1,1592897313207,3.4020942721685072
fatigueRatio2,1592897313207,1.058315421073071
betaAverage,1592897313207,0.10147707286804399
alphaAverage,1592897313208,0.1677267559802938
thetaAverage,1592897313208,0.17841387659125552
engagementLevel,1592897313208,0.7834280991280971
fatigureRatio1,1592897313208,3.411023030016389
fatigueRatio2,1592897313208,1.0637174465606272
betaAverage,1592897313284,0.10147707286804399
alphaAverage,1592897313284,0.1704425339966661
thetaAverage,1592897313284,0.17841387659125552
engagementLevel,1592897313284,0.773787991775608
fatigureRatio1,1592897313284,3.4377855088662055
fatigueRatio2,1592897313284,1.046768505534806
betaAverage,1592897313284,0.10131088144805617
alphaAverage,1592897313285,0.1704425339966661
thetaAverage,1592897313285,0.17841387659125552
engagementLevel,1592897313285,0.772812933402027
fatigureRatio1,1592897313285,3.443424887846685
fatigueRatio2,1592897313285,1.046768505534806
betaAverage,1592897313286,0.10131088144805617
alphaAverage,1592897313286,0.1704425339966661
thetaAverage,1592897313286,0.17886901418656137
engagementLevel,1592897313286,0.7732680709973327
fatigureRatio1,1592897313286,3.4479173726499015
fatigueRatio2,1592897313286,1.0494388342645744
betaAverage,1592897313422,0.10131088144805617
alphaAverage,1592897313422,0.20180455599878444
thetaAverage,1592897313422,0.17886901418656137
engagementLevel,1592897313422,0.6808937625706684
fatigureRatio1,1592897313422,3.7574795988772807
fatigueRatio2,1592897313422,0.8863477501847816
betaAverage,1592897313423,0.12355545826990355
alphaAverage,1592897313423,0.20180455599878444
thetaAverage,1592897313423,0.17886901418656137
engagementLevel,1592897313424,0.7911220808152839
fatigureRatio1,1592897313424,3.0809935515254594
fatigueRatio2,1592897313424,0.8863477501847816
betaAverage,1592897313425,0.12355545826990355
alphaAverage,1592897313425,0.20180455599878444
thetaAverage,1592897313425,0.20251307445243072
engagementLevel,1592897313425,0.8147661410811533
fatigureRatio1,1592897313425,3.2723574993181948
fatigueRatio2,1592897313425,1.003510914063063
betaAverage,1592897313484,0.12355545826990355
alphaAverage,1592897313484,0.21050090690657153
thetaAverage,1592897313484,0.20251307445243072
engagementLevel,1592897313484,0.7894723426362122
fatigureRatio1,1592897313484,3.3427416897826108
fatigueRatio2,1592897313484,0.9620532159622186
betaAverage,1592897313485,0.12153216325564817
alphaAverage,1592897313485,0.21050090690657153
thetaAverage,1592897313485,0.20251307445243072
engagementLevel,1592897313485,0.7798605312478964
fatigureRatio1,1592897313485,3.3983924114821313
fatigueRatio2,1592897313485,0.9620532159622186
betaAverage,1592897313486,0.12153216325564817
alphaAverage,1592897313486,0.21050090690657153
thetaAverage,1592897313486,0.20388476130269106
engagementLevel,1592897313486,0.7812322180981568
fatigureRatio1,1592897313486,3.409679027415849
fatigueRatio2,1592897313487,0.9685695149673775
betaAverage,1592897313566,0.12153216325564817
alphaAverage,1592897313566,0.21870505905095622
thetaAverage,1592897313566,0.20388476130269106
engagementLevel,1592897313566,0.7595745280736202
fatigureRatio1,1592897313566,3.4771850433099862
fatigueRatio2,1592897313566,0.9322361457362897
betaAverage,1592897313567,0.1193162734421764
alphaAverage,1592897313567,0.21870505905095622
thetaAverage,1592897313567,0.20388476130269106
engagementLevel,1592897313567,0.7494426645351756
fatigureRatio1,1592897313567,3.541761808027341
fatigueRatio2,1592897313567,0.9322361457362897
betaAverage,1592897313567,0.1193162734421764
alphaAverage,1592897313567,0.21870505905095622
thetaAverage,1592897313567,0.20668581606078412
engagementLevel,1592897313568,0.7522437192932687
fatigureRatio1,1592897313568,3.565237690044814
fatigueRatio2,1592897313568,0.9450435987062753
betaAverage,1592897313674,0.1193162734421764
alphaAverage,1592897313674,0.22736753451499425
thetaAverage,1592897313674,0.20668581606078412
engagementLevel,1592897313674,0.7314585092981638
fatigureRatio1,1592897313674,3.6378386455903797
fatigueRatio2,1592897313674,0.9090383836094849
betaAverage,1592897313675,0.117278979452171
alphaAverage,1592897313675,0.22736753451499425
thetaAverage,1592897313675,0.20668581606078412
engagementLevel,1592897313675,0.7224981535712514
fatigureRatio1,1592897313675,3.7010328074418064
fatigueRatio2,1592897313675,0.9090383836094849
betaAverage,1592897313676,0.117278979452171
alphaAverage,1592897313676,0.22736753451499425
thetaAverage,1592897313676,0.21094355436760584
engagementLevel,1592897313676,0.726755891878073
fatigureRatio1,1592897313676,3.7373371675812814
fatigueRatio2,1592897313676,0.9277646204748493
betaAverage,1592897313796,0.117278979452171
alphaAverage,1592897313796,0.23818669195530323
thetaAverage,1592897313796,0.21094355436760584
engagementLevel,1592897313797,0.7033261408564383
fatigureRatio1,1592897313797,3.8295886306384044
fatigueRatio2,1592897313797,0.8856227551419636
betaAverage,1592897313798,0.11787142562781205
alphaAverage,1592897313798,0.23818669195530323
thetaAverage,1592897313798,0.21094355436760584
engagementLevel,1592897313798,0.7058134593996265
fatigureRatio1,1592897313798,3.8103403257467323
fatigueRatio2,1592897313798,0.8856227551419636
betaAverage,1592897313799,0.11787142562781205
alphaAverage,1592897313799,0.23818669195530323
thetaAverage,1592897313799,0.21752404135864217
engagementLevel,1592897313799,0.7123939463906628
fatigureRatio1,1592897313799,3.8661679952263115
fatigueRatio2,1592897313799,0.9132501886354822
betaAverage,1592897313893,0.11787142562781205
alphaAverage,1592897313893,0.25079626610906597
thetaAverage,1592897313893,0.21752404135864217
engagementLevel,1592897313893,0.6875127993912369
fatigureRatio1,1592897313893,3.9731453570983772
fatigueRatio2,1592897313893,0.8673336518656366
betaAverage,1592897313894,0.12187112456758814
alphaAverage,1592897313894,0.25079626610906597
thetaAverage,1592897313894,0.21752404135864217
engagementLevel,1592897313894,0.7034607997415958
fatigureRatio1,1592897313894,3.842750357226611
fatigueRatio2,1592897313895,0.8673336518656366
betaAverage,1592897313897,0.12187112456758814
alphaAverage,1592897313897,0.25079626610906597
thetaAverage,1592897313897,0.22825441549065112
engagementLevel,1592897313897,0.7141911738736049
fatigureRatio1,1592897313897,3.93079725242087
fatigueRatio2,1592897313897,0.9101188747020186
betaAverage,1592897313996,0.12187112456758814
alphaAverage,1592897313996,0.2622683554028373
thetaAverage,1592897313996,0.22825441549065112
engagementLevel,1592897313996,0.6929354265886056
fatigureRatio1,1592897313997,4.024930209136216
fatigueRatio2,1592897313997,0.8703086391801188
betaAverage,1592897313997,0.12773072908627492
alphaAverage,1592897313997,0.2622683554028373
thetaAverage,1592897313997,0.22825441549065112
engagementLevel,1592897313997,0.7152774453566975
fatigureRatio1,1592897313998,3.8402878806255614
fatigueRatio2,1592897313998,0.8703086391801188
betaAverage,1592897313998,0.12773072908627492
alphaAverage,1592897313998,0.2622683554028373
thetaAverage,1592897313998,0.2423078001904335
engagementLevel,1592897313998,0.7293308300564799
fatigureRatio1,1592897313999,3.9503114027671296
fatigueRatio2,1592897313999,0.9238926282900393
betaAverage,1592897314087,0.12773072908627492
alphaAverage,1592897314087,0.27592902509380524
thetaAverage,1592897314087,0.2423078001904335
engagementLevel,1592897314087,0.7052193371077672
fatigureRatio1,1592897314087,4.057260371027859
fatigueRatio2,1592897314087,0.8781526340262978
betaAverage,1592897314089,0.13071728656025272
alphaAverage,1592897314089,0.27592902509380524
thetaAverage,1592897314089,0.2423078001904335
engagementLevel,1592897314089,0.7160429808797933
fatigureRatio1,1592897314089,3.964562292573011
fatigueRatio2,1592897314089,0.8781526340262978
betaAverage,1592897314090,0.13071728656025272
alphaAverage,1592897314090,0.27592902509380524
thetaAverage,1592897314090,0.25032863107235626
engagementLevel,1592897314090,0.7240638117617161
fatigureRatio1,1592897314091,4.025922431640965
fatigueRatio2,1592897314091,0.9072210905947795
betaAverage,1592897314170,0.13071728656025272
alphaAverage,1592897314170,0.2923145717107308
thetaAverage,1592897314170,0.25032863107235626
engagementLevel,1592897314171,0.6975088239558236
fatigureRatio1,1592897314171,4.151273462465589
fatigueRatio2,1592897314171,0.8563672676573816
betaAverage,1592897314171,0.13061009666502865
alphaAverage,1592897314171,0.2923145717107308
thetaAverage,1592897314172,0.25032863107235626
engagementLevel,1592897314172,0.6971421303127501
fatigureRatio1,1592897314172,4.154680355032474
fatigueRatio2,1592897314172,0.8563672676573816
betaAverage,1592897314172,0.13061009666502865
alphaAverage,1592897314172,0.2923145717107308
thetaAverage,1592897314172,0.24607984714843226
engagementLevel,1592897314173,0.692893346388826
fatigureRatio1,1592897314173,4.122150068076017
fatigueRatio2,1592897314173,0.8418322963110728
betaAverage,1592897314286,0.13061009666502865
alphaAverage,1592897314286,0.3099188704842611
thetaAverage,1592897314287,0.24607984714843226
engagementLevel,1592897314287,0.6675130321008198
fatigureRatio1,1592897314287,4.256935197426924
fatigueRatio2,1592897314287,0.7940137583875493
betaAverage,1592897314288,0.12928626880342103
alphaAverage,1592897314288,0.3099188704842611
thetaAverage,1592897314288,0.24607984714843226
engagementLevel,1592897314288,0.6632415017498635
fatigureRatio1,1592897314288,4.300524122001587
fatigueRatio2,1592897314288,0.7940137583875493
betaAverage,1592897314289,0.12928626880342103
alphaAverage,1592897314289,0.3099188704842611
thetaAverage,1592897314289,0.23366960427548275
engagementLevel,1592897314289,0.6508312588769141
fatigureRatio1,1592897314289,4.204533704861316
fatigueRatio2,1592897314289,0.7539702371474325
betaAverage,1592897314422,0.12928626880342103
alphaAverage,1592897314422,0.3304456931757183
thetaAverage,1592897314422,0.23366960427548275
engagementLevel,1592897314422,0.6249177623644174
fatigureRatio1,1592897314422,4.3633040281248645
fatigueRatio2,1592897314422,0.7071346641858826
betaAverage,1592897314423,0.12933884642878085
alphaAverage,1592897314423,0.3304456931757183
thetaAverage,1592897314423,0.23366960427548275
engagementLevel,1592897314423,0.6250768736085511
fatigureRatio1,1592897314423,4.361530298337905
fatigueRatio2,1592897314423,0.7071346641858826
betaAverage,1592897314424,0.12933884642878085
alphaAverage,1592897314424,0.3304456931757183
thetaAverage,1592897314424,0.2229423778516693
engagementLevel,1592897314424,0.6143496471847376
fatigureRatio1,1592897314424,4.278591361429107
fatigueRatio2,1592897314425,0.674671761369022
betaAverage,1592897314510,0.12933884642878085
alphaAverage,1592897314510,0.3482050778160958
thetaAverage,1592897314510,0.2229423778516693
engagementLevel,1592897314510,0.5943868359278696
fatigureRatio1,1592897314510,4.41590033804934
fatigueRatio2,1592897314510,0.640261707985247
betaAverage,1592897314511,0.12791430139592724
alphaAverage,1592897314511,0.3482050778160958
thetaAverage,1592897314511,0.2229423778516693
engagementLevel,1592897314511,0.5902957266258795
fatigureRatio1,1592897314511,4.465078958606189
fatigueRatio2,1592897314511,0.640261707985247
betaAverage,1592897314512,0.12791430139592724
alphaAverage,1592897314512,0.3482050778160958
thetaAverage,1592897314512,0.21972709711246363
engagementLevel,1592897314512,0.5870804458866739
fatigureRatio1,1592897314512,4.439942748627185
fatigueRatio2,1592897314512,0.631027837073968
betaAverage,1592897314644,0.12791430139592724
alphaAverage,1592897314644,0.35424076854703557
thetaAverage,1592897314644,0.21972709711246363
engagementLevel,1592897314644,0.5808213379605296
fatigureRatio1,1592897314645,4.487128174064939
fatigueRatio2,1592897314645,0.6202761416019472
betaAverage,1592897314646,0.12068039264444229
alphaAverage,1592897314647,0.35424076854703557
thetaAverage,1592897314647,0.21972709711246363
engagementLevel,1592897314647,0.5604004564760077
fatigureRatio1,1592897314647,4.756098758731808
fatigueRatio2,1592897314647,0.6202761416019472
betaAverage,1592897314649,0.12068039264444229
alphaAverage,1592897314649,0.35424076854703557
thetaAverage,1592897314649,0.23172470667112496
engagementLevel,1592897314649,0.572398066034669
fatigureRatio1,1592897314649,4.855515153522713
fatigueRatio2,1592897314649,0.6541446587911772
betaAverage,1592897314687,0.12068039264444229
alphaAverage,1592897314688,0.3473228769801475
thetaAverage,1592897314688,0.23172470667112496
engagementLevel,1592897314688,0.579183514146511
fatigureRatio1,1592897314688,4.798191081108812
fatigueRatio2,1592897314688,0.6671737510811014
betaAverage,1592897314688,0.1117337932351553
alphaAverage,1592897314689,0.3473228769801475
thetaAverage,1592897314689,0.23172470667112496
engagementLevel,1592897314689,0.5534247749379839
fatigureRatio1,1592897314689,5.182385443879159
fatigueRatio2,1592897314689,0.6671737510811014
betaAverage,1592897314690,0.1117337932351553
alphaAverage,1592897314690,0.3473228769801475
thetaAverage,1592897314690,0.2499721556939044
engagementLevel,1592897314690,0.5716722239607633
fatigureRatio1,1592897314690,5.345697262930857
fatigueRatio2,1592897314690,0.7197111744188174
betaAverage,1592897314823,0.1117337932351553
alphaAverage,1592897314823,0.33560085198919837
thetaAverage,1592897314823,0.2499721556939044
engagementLevel,1592897314823,0.5829087158154846
fatigureRatio1,1592897314823,5.240786969889261
fatigueRatio2,1592897314823,0.7448495860849305
betaAverage,1592897314825,0.11283467314021473
alphaAverage,1592897314825,0.33560085198919837
thetaAverage,1592897314825,0.2499721556939044
engagementLevel,1592897314825,0.5861890409354424
fatigureRatio1,1592897314825,5.189654840896616
fatigueRatio2,1592897314825,0.7448495860849305
betaAverage,1592897314826,0.11283467314021473
alphaAverage,1592897314826,0.33560085198919837
thetaAverage,1592897314826,0.25860056011984506
engagementLevel,1592897314826,0.5948174453613831
fatigureRatio1,1592897314826,5.266124282299779
fatigueRatio2,1592897314826,0.7705599034896621
betaAverage,1592897314883,0.11283467314021473
alphaAverage,1592897314883,0.3238743384463369
thetaAverage,1592897314883,0.25860056011984506
engagementLevel,1592897314883,0.6069908453196415
fatigureRatio1,1592897314883,5.162197774458617
fatigueRatio2,1592897314883,0.7984595549013923
betaAverage,1592897314884,0.11350937388774485
alphaAverage,1592897314884,0.3238743384463369
thetaAverage,1592897314884,0.25860056011984506
engagementLevel,1592897314884,0.609074062998346
fatigureRatio1,1592897314884,5.131513624083777
fatigueRatio2,1592897314884,0.7984595549013923
betaAverage,1592897314885,0.11350937388774485
alphaAverage,1592897314885,0.3238743384463369
thetaAverage,1592897314885,0.26579114661626807
engagementLevel,1592897314885,0.616264649494769
fatigureRatio1,1592897314885,5.194861577209958
fatigueRatio2,1592897314885,0.8206613339337081
betaAverage,1592897315025,0.11350937388774485
alphaAverage,1592897315026,0.3128661411951902
thetaAverage,1592897315026,0.26579114661626807
engagementLevel,1592897315026,0.6285960620159465
fatigureRatio1,1592897315026,5.097881064727937
fatigueRatio2,1592897315026,0.8495363084062424
betaAverage,1592897315027,0.11393159879225995
alphaAverage,1592897315027,0.3128661411951902
thetaAverage,1592897315027,0.26579114661626807
engagementLevel,1592897315027,0.6299456005211429
fatigureRatio1,1592897315027,5.07898856810188
fatigueRatio2,1592897315027,0.8495363084062424
betaAverage,1592897315028,0.11393159879225995
alphaAverage,1592897315028,0.3128661411951902
thetaAverage,1592897315028,0.2714324408437735
engagementLevel,1592897315028,0.6355868947486483
fatigureRatio1,1592897315028,5.128503314557705
fatigueRatio2,1592897315028,0.8675673238621013
betaAverage,1592897315106,0.11393159879225995
alphaAverage,1592897315106,0.29415349507817357
thetaAverage,1592897315106,0.2714324408437735
engagementLevel,1592897315106,0.6587526688831573
fatigureRatio1,1592897315106,4.964258747507111
fatigueRatio2,1592897315107,0.9227578301309601
betaAverage,1592897315107,0.11360223582955645
alphaAverage,1592897315107,0.29415349507817357
thetaAverage,1592897315107,0.2714324408437735
engagementLevel,1592897315107,0.6576329712823656
fatigureRatio1,1592897315107,4.978651448115213
fatigueRatio2,1592897315108,0.9227578301309601
betaAverage,1592897315108,0.11360223582955645
alphaAverage,1592897315108,0.29415349507817357
thetaAverage,1592897315108,0.2795309346220969
engagementLevel,1592897315108,0.6657314650606891
fatigureRatio1,1592897315109,5.049939602958168
fatigueRatio2,1592897315109,0.9502893533452981
betaAverage,1592897315242,0.11360223582955645
alphaAverage,1592897315242,0.28462493185209015
thetaAverage,1592897315242,0.2795309346220969
engagementLevel,1592897315242,0.6786605368334437
fatigureRatio1,1592897315242,4.966063056369951
fatigueRatio2,1592897315242,0.9821027722454039
betaAverage,1592897315244,0.1159052421313867
alphaAverage,1592897315244,0.28462493185209015
thetaAverage,1592897315244,0.2795309346220969
engagementLevel,1592897315244,0.6867519091768443
fatigureRatio1,1592897315244,4.867388705634874
fatigueRatio2,1592897315244,0.9821027722454039
betaAverage,1592897315245,0.1159052421313867
alphaAverage,1592897315245,0.28462493185209015
thetaAverage,1592897315245,0.27971930670012335
engagementLevel,1592897315245,0.6869402812548707
fatigureRatio1,1592897315246,4.869013930469942
fatigueRatio2,1592897315246,0.9827645978866107
betaAverage,1592897315304,0.1159052421313867
alphaAverage,1592897315305,0.2769023740926265
thetaAverage,1592897315305,0.27971930670012335
engagementLevel,1592897315305,0.6982973073806638
fatigureRatio1,1592897315305,4.802385729558118
fatigueRatio2,1592897315305,1.010173017175196
betaAverage,1592897315305,0.119266002814257
alphaAverage,1592897315306,0.2769023740926265
thetaAverage,1592897315306,0.27971930670012335
engagementLevel,1592897315306,0.7104342949882388
fatigureRatio1,1592897315306,4.66706075208728
fatigueRatio2,1592897315306,1.010173017175196
betaAverage,1592897315307,0.119266002814257
alphaAverage,1592897315307,0.2769023740926265
thetaAverage,1592897315307,0.2758010889602701
engagementLevel,1592897315307,0.7065160772483856
fatigureRatio1,1592897315307,4.6342079889578285
fatigueRatio2,1592897315307,0.9960228396886622
betaAverage,1592897315445,0.119266002814257
alphaAverage,1592897315445,0.2698655370501799
thetaAverage,1592897315445,0.2758010889602701
engagementLevel,1592897315445,0.7177471192608349
fatigureRatio1,1592897315445,4.5752067909935965
fatigueRatio2,1592897315445,1.0219944790838058
betaAverage,1592897315447,0.12253768359596112
alphaAverage,1592897315447,0.2698655370501799
thetaAverage,1592897315447,0.2758010889602701
engagementLevel,1592897315447,0.7298704930619726
fatigureRatio1,1592897315447,4.453051583785899
fatigueRatio2,1592897315447,1.0219944790838058
betaAverage,1592897315449,0.12253768359596112
alphaAverage,1592897315449,0.2698655370501799
thetaAverage,1592897315449,0.26954582058786203
engagementLevel,1592897315449,0.7236152246895646
fatigureRatio1,1592897315449,4.402003871858902
fatigueRatio2,1592897315449,0.9988152749483591
betaAverage,1592897315485,0.12253768359596112
alphaAverage,1592897315485,0.2701642575708624
thetaAverage,1592897315486,0.26954582058786203
engagementLevel,1592897315486,0.7231131603156951
fatigureRatio1,1592897315486,4.404441656807306
